review,rating,date,bank,source,clean_review,textblob_polarity,textblob_subjectivity,textblob_sentiment,distilbert_score,distilbert_sentiment
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play,app doesnt match bank app disaster super slow please learn something tele birr app,0.016666666666666635,0.5333333333333333,positive,0.9984715580940247,negative
Fast and reliable,5,2024-11-18,BOA,Google Play,fast reliable,0.2,0.6,positive,0.9998382329940796,positive
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play,worst app update ever would include developer option thing care phone money right reason switched bank either turn everyone discontinue business one one,-0.35714285714285715,0.7678571428571428,negative,0.9997963309288025,negative
Very good,5,2024-11-14,BOA,Google Play,good,0.7,0.6000000000000001,positive,0.9998161196708679,positive
One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play,one poorest mobile banking system,0.0,0.0,neutral,0.9997370839118958,negative
❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play,,0.0,0.0,neutral,0.9541465044021606,positive
Oene,5,2024-11-12,BOA,Google Play,oene,0.0,0.0,neutral,0.8278864026069641,positive
i find it interesting specially in reciept downloading,1,2024-11-12,BOA,Google Play,find interesting specially reciept downloading,0.4285714285714286,0.5357142857142857,positive,0.9934402108192444,positive
it good,5,2024-11-12,BOA,Google Play,good,0.7,0.6000000000000001,positive,0.9998161196708679,positive
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play,app crash everytime please fix,0.0,0.0,neutral,0.997086226940155,negative
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play,አንድ star ይበዛበታል dont recomend use app also bank,0.0,0.0,neutral,0.9906750321388245,negative
I need a support the app is not working,5,2024-11-12,BOA,Google Play,need support app working,0.0,0.0,neutral,0.6164344549179077,positive
Bast bank of ethiopia,5,2024-11-12,BOA,Google Play,bast bank ethiopia,0.0,0.0,neutral,0.9939870834350586,positive
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play,slow app አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app ከቻላችሁ ለሙሉ እንደገና አሰሩትበጣም ይመራያል ያሳፍራልለapp የወጣው በሙስና የተበላ የሚመስለው,-0.30000000000000004,0.39999999999999997,negative,0.9957073926925659,negative
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play,thank social service like vertual banking non touch atm cadrless withdrwal passbook,0.03333333333333333,0.06666666666666667,positive,0.9902560114860535,positive
The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play,worst app never seen like,-1.0,1.0,negative,0.9997345805168152,negative
Wweeeer,4,2024-11-12,BOA,Google Play,wweeeer,0.0,0.0,neutral,0.8910733461380005,negative
Infinx,5,2024-11-12,BOA,Google Play,infinx,0.0,0.0,neutral,0.904255747795105,negative
Great service,5,2024-11-12,BOA,Google Play,great service,0.8,0.75,positive,0.9998434782028198,positive
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,BOA,Google Play,app available android version time functional,0.4,0.4,positive,0.515074610710144,positive
senayt Mesfin,4,2024-11-08,BOA,Google Play,senayt mesfin,0.0,0.0,neutral,0.887482225894928,positive
Bad app vety bad.,1,2024-11-07,BOA,Google Play,bad app vety bad,-0.6999999999999998,0.6666666666666666,negative,0.9998015761375427,negative
Abessnya Banke,5,2024-11-05,BOA,Google Play,abessnya banke,0.0,0.0,neutral,0.9873653054237366,negative
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play,useless app never expected irrelevant app boa big shame,-0.2375,0.42500000000000004,negative,0.9988825917243958,negative
Okay,5,2024-11-03,BOA,Google Play,okay,0.5,0.5,positive,0.9997709393501282,positive
Professional on banking app,5,2024-11-01,BOA,Google Play,professional banking app,0.1,0.1,positive,0.8753941655158997,positive
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play,nice interface always freeze slow load app developer please fix issue,0.14999999999999997,0.7,positive,0.9412676095962524,negative
አይሰራም አስተካክሉት,5,2024-10-26,BOA,Google Play,አይሰራም አስተካክሉት,0.0,0.0,neutral,0.7850590348243713,negative
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play,please try another app doesnt foot need generation,0.0,0.0,neutral,0.9888930916786194,negative
Fast transfer,5,2024-10-24,BOA,Google Play,fast transfer,0.2,0.6,positive,0.9989985823631287,positive
"What's up I can't log in, what's wrong",5,2024-10-22,BOA,Google Play,whats cant log whats wrong,-0.5,0.9,negative,0.9991726279258728,negative
Amrumehamed,1,2024-10-21,BOA,Google Play,amrumehamed,0.0,0.0,neutral,0.6924042105674744,positive
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play,nice meet proud bank ethiopia member bank need solve problem international receiving money online digital working service world please working lot international moneybut cant get direct ethiopia dont knowing legal way getting money ethiopia please get direct deposit boa please,0.225,0.375,positive,0.9538590908050537,negative
ደደገነሐ,5,2024-10-15,BOA,Google Play,ደደገነሐ,0.0,0.0,neutral,0.6970565915107727,negative
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,BOA,Google Play,terrible bank experience unbelievable modern technology bank still struggle even basic transaction app constantly crash service limited every time try transfer money load telebirr there huge delay wait day failed transaction refunded even ussd unreliable theyve put embarrassing situation countless time customer care never fix anything ive switched bank,-0.13571428571428573,0.5112433862433863,negative,0.9984063506126404,negative
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,BOA,Google Play,painfully slow banking app service please dont make choice,-0.30000000000000004,0.39999999999999997,negative,0.9996687173843384,negative
Good App,4,2024-10-12,BOA,Google Play,good app,0.7,0.6000000000000001,positive,0.9998493194580078,positive
Best app to me,5,2024-10-11,BOA,Google Play,best app,1.0,0.3,positive,0.999686598777771,positive
BOA,5,2024-10-11,BOA,Google Play,boa,0.0,0.0,neutral,0.7410542368888855,negative
Abdulkadir,5,2024-10-11,BOA,Google Play,abdulkadir,0.0,0.0,neutral,0.981449544429779,positive
Bad,1,2024-10-10,BOA,Google Play,bad,-0.6999999999999998,0.6666666666666666,negative,0.999782383441925,negative
If it is possible I would gove0 star,1,2024-10-08,BOA,Google Play,possible would gove0 star,0.0,1.0,neutral,0.8787209987640381,negative
Nise mobile bankig,4,2024-10-05,BOA,Google Play,nise mobile bankig,0.0,0.0,neutral,0.9858755469322205,negative
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,Google Play,overall good app performance need improvement also sometimes using instant bank transfer refuse causing repeated several time transfer,0.175,0.31666666666666665,positive,0.9793716669082642,negative
Ok,5,2024-10-04,BOA,Google Play,,0.0,0.0,neutral,0.9541465044021606,positive
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,Google Play,make work please embarrassing bank size,0.0,0.0,neutral,0.9932020306587219,negative
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,BOA,Google Play,update simplest way requires developer option,0.0,0.0,neutral,0.9625688791275024,negative
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,BOA,Google Play,stop telling phone boa newly updated app keep asking disable developer option slowing phone use god damn app,0.13636363636363635,0.45454545454545453,positive,0.998467743396759,negative
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,Google Play,living country may download use mobile banking asks ethiopia phone number cant receive text confirm side country please lete know use outside country thanks,0.1,0.125,positive,0.5617880821228027,negative
Worest app,1,2024-10-03,BOA,Google Play,worest app,0.0,0.0,neutral,0.7789772152900696,negative
The worest app ever,1,2024-10-03,BOA,Google Play,worest app ever,0.0,0.0,neutral,0.9283795356750488,positive
አሪፍ ነው በርቱልን,5,2024-10-03,BOA,Google Play,አሪፍ በርቱልን,0.0,0.0,neutral,0.7850590348243713,negative
Wwwerrr,5,2024-10-02,BOA,Google Play,wwwerrr,0.0,0.0,neutral,0.8502515554428101,negative
ጀማል ውቀቱ,5,2024-09-30,BOA,Google Play,ጀማል ውቀቱ,0.0,0.0,neutral,0.7850590348243713,negative
Great For Financial company,5,2024-09-30,BOA,Google Play,great financial company,0.4,0.375,positive,0.9998753070831299,positive
Very easy to use,5,2024-09-30,BOA,Google Play,easy use,0.43333333333333335,0.8333333333333334,positive,0.9884273409843445,positive
The App's crash always.. Error.....,3,2024-09-27,BOA,Google Play,apps crash always error,0.0,0.0,neutral,0.9993090629577637,negative
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,BOA,Google Play,app incredibly frustrating use filled issue make difficult navigate complete task efficiently ive never encountered poorly designed banking application need significant improvement enhance user experience deserves vey low rating,-0.06071428571428572,0.7107142857142856,negative,0.9911092519760132,negative
